id,text,twitterUrl,retweetCount,replyCount,likeCount,quoteCount,isReply,date,distilbert_multi_score
1634528664036716544,"Silicon Valley Bank [SVB], biggest bank failure since the 2008 financial crisis

Chronology

Last week, the Moody's made a phone call to SVB,  informing ""we are preparing to downgrade the bank's credit""

Worried SVB called Goldman Sachs bankers for advice

Contd... https://t.co/blopsKUcu3",https://twitter.com/catale7a/status/1634528664036716544,43,4,202,3,False,2023-03-11,-1.0
1634601572683448326,"The collapse of Silicon Valley Bank is a direct consequence of the excessive risk accumulation incentivised by negative rates and central bank money supply growth.

 $SVB #SiliconValleyBank https://t.co/j98n8ohhz8",https://twitter.com/dlacalle_IA/status/1634601572683448326,73,35,226,9,False,2023-03-11,-1.0
1634345139886776322,"WATCH 🚨 Video footage reportedly show customers queuing up outside Silicon Valley Bank in Menlo Park, California amid SVB collapse

  https://t.co/3jLoqFvmg5",https://twitter.com/TheInsiderPaper/status/1634345139886776322,434,49,862,128,False,2023-03-11,-1.0
1634569255323594752,"Silicon Valley Bank was the 16th largest bank in the US, with $209 BILLION in total assets.

Now, it is the largest U.S. bank failure since the 2008 financial crisis.

How and why Silicon Valley Bank collapsed: https://t.co/5Na5kY1I5L",https://twitter.com/agarwal__gaurav/status/1634569255323594752,63,15,219,6,False,2023-03-11,-1.0
1634583048732680194,NEW‼️Silicon Valley Bank is the biggest American bank to fail since 2008 - NYT https://t.co/NRsK6qmgEH,https://twitter.com/RadarHits/status/1634583048732680194,90,8,353,3,False,2023-03-11,-1.0
1634621295340945408,"Silicon Valley Bank (SVB) Collapses!
1) It was a highly influential Bank for the Tech Industry for almost 40 years. 
2) historically, it supported around 48% of venture capitalists in the US.

Reasons for the Collapse
3) SVB placed lots of investors money in bond market. https://t.co/ayeXSc5wuq",https://twitter.com/ProfIsaPantami/status/1634621295340945408,114,12,385,3,False,2023-03-11,-1.0
1634633136469422080,"One of the largest banks in the U.S. has collapsed. This is the biggest banking collapse since 2008.

Silicon Valley Bank, one of Silicon Valley's most popular banks, closed unexpectedly in the U.S. Startups and crypto companies had money in it and it was lending to them. 

This is the biggest bank collapse since 2008. Silicon Valley Bank was the 16th bank in the United States. Customers withdrew $42 billion from Silicon Valley Bank overnight and there were lines outside the bank's branches.

Silicon Valley Bank's problems led to a stock crash at Silvergate Bank and First Republic Bank, which also lent to startups. Trading of their shares also came to a halt.

The collapse of Silicon Valley Bank caused problems for the second and third most popular cryptocurrency steblecoins - USDC and DAI. USDC operator Circle held up to $10 billion in assets at Silicon Valley Bank. USDC and DAI have lost their link to the dollar (usually traded 1 to 1) and were losing more than 10% to the U.S. dollar today. Which brings the promise of a new wave of collapses and losses.

The U.S. Treasury said the situation is under control. ""The banking system is fundamentally different from what it was in 2008,"" a spokeswoman said.",https://twitter.com/nexta_tv/status/1634633136469422080,47,18,289,5,False,2023-03-11,-1.0
1634495179565432832,"It seems pretty crazy to me that Silicon Valley Bank UK put out a statement emphasising that it was ring-fenced from its US parent $SIVB, complete with a reassuring quote from CEO Erin Platts, hours before it was deemed insolvent https://t.co/4ObYB37y0y",https://twitter.com/BondHack/status/1634495179565432832,67,21,257,6,False,2023-03-11,-1.0
1634494372409675776,"*SILICON VALLEY BANK IS LARGEST FAILURE SINCE 2008 CRISIS, BILLIONS STRANDED - https://t.co/NdqiRbfqiY https://t.co/GqDFmA2ZQ8",https://twitter.com/Investingcom/status/1634494372409675776,78,13,365,4,False,2023-03-11,-1.0
1634551186937503744,"CEO of Silicon Valley Bank #SVB Greg Becker, up until Friday, 
was a member of the board of directors at the 

🔜Federal Reserve Bank of San Francisco 🔚

#SVBCollapse 
https://t.co/B9Ie7GFsvQ https://t.co/RoJa7OPqit",https://twitter.com/45LVNancy/status/1634551186937503744,852,142,1334,91,False,2023-03-11,-1.0
1634538137861906434,NEW 🚨 Silicon Valley Bank hailed as one of ‘America’s Best Banks’ by Forbes magazine about a month ago at 20th rank among 100 https://t.co/DVHbWRHrqD,https://twitter.com/TheInsiderPaper/status/1634538137861906434,224,25,556,37,False,2023-03-11,1.0
1634652496512659459,"Silicon Valley Bank has been operating for 40 years.

3 years ago they hired their first “Chief Diversity, Inclusion and Equity” officer.

Now they’re defunct. Get woke, go broke!",https://twitter.com/RyanAFournier/status/1634652496512659459,3580,826,18563,184,False,2023-03-11,-1.0
1634539772189212674,"California Banking regulators have announced the shutdown of #SiliconVallyBank Financial Group marking the 2nd bank closure after Silvergate Capital 🏦

@minliangtan suggested that #Twitter should buy SVB &amp; turn it into a digital bank. @elonmusk replied ""I'm open to the idea"" 💡 https://t.co/TSj74fOaI2",https://twitter.com/TheEliteCrypto/status/1634539772189212674,15,15,42,1,False,2023-03-11,-1.0
1634687606540886017,"1) A CEO friend and I stopped by SVB’s Palo Alto office today just in time to see an FDIC employee taping a QR code to the door that led to a FAQ:

https://t.co/OEcf6bUg2j",https://twitter.com/elatable/status/1634687606540886017,191,39,802,52,False,2023-03-11,-1.0
1634622719105945600,*CRYPTO FIRM CIRCLE REVEALS $3.3 BILLION EXPOSURE TO SILICON VALLEY BANK - https://t.co/5VcvdHTJ8i https://t.co/TWSt7nfXVN,https://twitter.com/Investingcom/status/1634622719105945600,38,10,173,4,False,2023-03-11,-1.0
1635013121118191616,BREAKING: The Silicon Valley Bank website appears to now be officially offline. https://t.co/iF5QrqvKEq,https://twitter.com/unusual_whales/status/1635013121118191616,373,136,1986,57,False,2023-03-12,-1.0
1634441774629535745,"Customers lining up outside of Silicon Valley Bank at its Menlo Park, CA branch, per CoinTelegraph. https://t.co/L1hiaghvBf",https://twitter.com/unusual_whales/status/1634441774629535745,184,56,869,37,False,2023-03-11,-1.0
1634598830141325319,"#SVB AHEM, “a run on bank deposits” took the form of massive withdrawals by SVB top execs and industry insiders. I have questions. Purposeful Silicon Valley attempt to destabilize US banking system? Too soon? Too cynical? https://t.co/z1Eo46ldCK",https://twitter.com/ArielleCurtin/status/1634598830141325319,0,0,0,0,False,2023-03-11,-1.0
1634437148098084866,"Story of US based one of the largest, Silicon Valley Bank and other Banks! This clip puts their deeds in perspective!
Those who always boast us of American banking system and endlessly lecture us all the times by mocking India's growth story as Hindu Growth rate, must see this! https://t.co/aLr0aAGCFZ",https://twitter.com/JournoUvacha/status/1634437148098084866,1,0,2,0,False,2023-03-11,1.0
1634701999395733504,There is more than $22 Trillion in the U.S. banking system. The FDIC has $124.5 Billion on its balance sheet and a $100 Billion line of credit from the U.S. Treasury. FDIC assets cover only 1.26% of deposits. About the size of Silicon Valley Bank. One bank. Let that sink in. https://t.co/3OaajmO4nt,https://twitter.com/antoniocensabel/status/1634701999395733504,0,0,2,1,False,2023-03-11,-1.0
1634490596403412992,"Global interest rates dive ⤵️
Markets watch how well US banking system deals w top 20 national bank failure in Silicon Valley
Seemingly well rehearsed:
v quick + v thorough from small depositors perspective; but affects cash-rich (now poor) Valley businesses w uninsured deposits https://t.co/txenIrJLOS",https://twitter.com/13foot7/status/1634490596403412992,0,0,0,0,False,2023-03-11,-0.5
1634362886427672576,Silicon Valley Bank just went insolvent and had a massive bank run that will affect 70%+ of start up’s and potentially throw the US banking system into a death spiral domino…but have you heard of Bitcoin Ordinals? The rarity is based on inscription # and you’re still early!,https://twitter.com/NFTwap/status/1634362886427672576,7,19,134,2,False,2023-03-11,-1.0
1634572823044710400,"Silicon Valley Bank (SBV) - 🏦
&gt; Ranked as the 16th biggest bank in the US

&gt; SBV has operated for 40 years 

&gt; SBV failure is the largest since the financial criss 

&gt; This is nothing like Terra or FTX. This is a legitimate, centralized banking system that went bankrupt. https://t.co/gC5qwT9fE6",https://twitter.com/avaphoenix_/status/1634572823044710400,1,1,3,1,True,2023-03-11,-1.0
1634601539821092867,The Fed needs to announce by 6pm tomorrow night a buyer of the assets for the Silicon Valley bank. A failure to do that will unleash a domino effect that will cascade through the markets and the nation’s banking system.  People have lost confidence in their competence. Need to act immediately.,https://twitter.com/Scaramucci/status/1634601539821092867,113,169,707,33,False,2023-03-11,-1.0
1634651395235405824,"Peter Thiel
This man proves how unstable our banking system can be.  He told clients to take money out of Silicon Valley Bank, the 16th largest bank in our nation.  The result was a bank run and collapse of the bank and its stock.

One man's word and that bank was destroyed.",https://twitter.com/MyBigRedTruck/status/1634651395235405824,3,3,23,1,False,2023-03-11,-1.0
1634652796388802560,"Why did Silicon Valley Bank Collapse? 

Because history repeats itself.
Because greed and power corrupts. 
Because FIAT is a rigged system. 

The Banksters - 1500 reminders as to what the banking system is really about.

https://t.co/z9KsdkygVY",https://twitter.com/NFTWannabe/status/1634652796388802560,5,0,15,0,False,2023-03-11,-1.0
1634571946993016834,"“Silicon Valley Bank senior management made a basic mistake. They invested short-term deposits in longer-term, fixed-rate assets” -Bill Ackman

They should never be allowed to work in banking again.",https://twitter.com/GRDecter/status/1634571946993016834,708,241,6332,67,False,2023-03-11,-1.0
1634437896496197632,"Over 95% of Silicon Valley Bank's deposits are not insured by the FDIC (due to being over the $250,000 limit)

That is over $160 billion in uninsured customer deposits

About half of all venture capital-funded startups in the US are customers of SVB

That's 65,000 startups",https://twitter.com/FluentInFinance/status/1634437896496197632,237,40,1280,37,True,2023-03-11,-1.0
1634437899709038594,"Silicon Valley Bank is the largest bank to fail since the 2008 financial crisis

The primary reason for the failure of SVB was their choice to invest their customers' deposits in treasury bonds, which are highly impacted by shifts in interest rates",https://twitter.com/FluentInFinance/status/1634437899709038594,200,21,1307,29,True,2023-03-11,-1.0
1634702131524411397,"To begin, a TL;DR on what is happening:

-Silicon Valley bank is the #16 largest U.S. bank with $212B in assets.

-It's primary focus has been servicing startups for decades. 

-In a period of 48 hours it has collapsed, putting the entire startup/tech industry at risk.",https://twitter.com/alex_valaitis/status/1634702131524411397,37,13,417,8,True,2023-03-11,-1.0
1634437903085453312,"Silicon Valley Bank has been an important partner of startups, founders, and investors over the last decade

Billions of dollars in venture debt

Silicon Valley Bank's collapse will create a ripple effect throughout the economy

I predict we see a few more regional banks fail",https://twitter.com/FluentInFinance/status/1634437903085453312,93,6,767,5,True,2023-03-11,-1.0
1634533877111742473,"5 years ago, Silicon Valley Bank refused to reopen our account because it was inactive for the first 6 months as @PitchGroundHQ was not fully operational since the technology was still in development. 

We begged them to reopen it and they stopped responding to us. 

If they had reopened our account, we could have been shut down forever due to the current scenario. 

Lesson: Everything happens for a reason.",https://twitter.com/iuditg/status/1634533877111742473,8,11,243,3,False,2023-03-11,-1.0
1634344394433126400,Biden Administration officials say that safeguards enacted after the 2008 financial crisis would protect the U.S. economy in the wake of the collapse of Silicon Valley Bank. https://t.co/eBbMkPz4Jd,https://twitter.com/NBCNews/status/1634344394433126400,20,16,51,1,False,2023-03-11,0.0
1634701296770088962,Why Silicon Valley Bank (SIVB) died and what it means - my analysis https://t.co/cSAUg0p1Bk,https://twitter.com/cjoye/status/1634701296770088962,32,29,183,13,False,2023-03-11,-1.0
1634574479597740032,"Silicon Valley Bank is the 2nd largest bank to fail in US history,

and people are spooked.

Here are 3 lessons learned and how you can evaluate your banking partners:",https://twitter.com/KurtisHanni/status/1634574479597740032,47,39,281,8,False,2023-03-11,-1.0
1634347632129630209,"I said this in november. And now Silicon Valley Bank collapsed because of a bank run.

People demonize crypto and bitcoin, but seem to forget that there are toxic players in the  legacy banking system as well.",https://twitter.com/Rajatsoni/status/1634347632129630209,9,3,49,0,False,2023-03-11,-1.0
1634556503137964035,"🏧 In 2018, Silicon Valley Bank successfully lobbied to weaken rules that could have saved the bank had they still been around in 2023.

https://t.co/4J6Tf9YluM https://t.co/9LiEFMP7YU",https://twitter.com/highbrow_nobrow/status/1634556503137964035,139,6,281,12,False,2023-03-11,-1.0
1634636470009954304,"Silicon Valley Banks new owner, the FDIC, gives workers 45 days employment. After the 45 days, the employees will be let go.

They have 8,500 employees worldwide.",https://twitter.com/GRDecter/status/1634636470009954304,790,290,4356,82,False,2023-03-11,-1.0
1634379929834987522,"Let's get back to the largest bank collapse since 2008:

Silicon Valley Bank (SVB) was a commercial bank in California.

It was one of the largest banks in the US based on deposits.",https://twitter.com/Rajatsoni/status/1634379929834987522,32,1,372,0,True,2023-03-11,-1.0
1634604981654532097,"🧵THREAD (1/4): 

Silicon Valley Bank was given an ""A"" credit rating by Moody’s three days ago.

They had one of the highest ""ESG"" scores of all major banks.",https://twitter.com/realmichaelseif/status/1634604981654532097,79,10,218,9,False,2023-03-11,-1.0
1634415945719468034,"The 2nd largest bank run in US history just happened today.

Silicon Valley Bank (SVB) had $42B in withdrawals in under 24 hours.

This is what it means for you and your financial future 🧵",https://twitter.com/Budgetdog_/status/1634415945719468034,106,25,577,7,False,2023-03-11,1.0
1634373962208628736,"What happened this week at Silicon Valley Bank is deeply troubling.

Workers across California depend on the bank for their paychecks. And this bank fuels the start up economy.

The FDIC must provide clarity quickly, and the bank’s management and finances must be investigated.",https://twitter.com/SenAdamSchiff/status/1634373962208628736,767,1801,3920,132,False,2023-03-11,1.0
1634664839543914496,"BREAKING‼️ Silicon Valley Bank paid staff bonuses on Friday just hours before the bank was seized by the U.S. government - Axios 

That money belongs to customers.
Clawback!",https://twitter.com/RadarHits/status/1634664839543914496,150,46,954,11,False,2023-03-11,-1.0
1634657617283883009,"Silicon Valley Bank's customers withdrew $42 billion from their accounts on Thursday. That's $4.2 billion an hour, or more than $1 million per second for ten hours straight.

The largest bank run in history.",https://twitter.com/jason_howerton/status/1634657617283883009,54,10,188,5,False,2023-03-11,-1.0
1634362731385040897,"The Silicon Valley Bank has collapsed and everyone should be concerned.
https://t.co/tfQ9R5fgxT",https://twitter.com/ACTBrigitte/status/1634362731385040897,97,52,332,6,False,2023-03-11,-1.0
1634663064166621184,"BREAKING: Silicon Valley Bank on Friday paid out annual bonuses to eligible U.S. employees, BEFORE the bank collapsed and was seized, per Axios.",https://twitter.com/unusual_whales/status/1634663064166621184,3098,560,14643,563,False,2023-03-11,-1.0
1634368294047338496,"The situation at Silicon Valley Bank has left many on edge

SVB had $175B in deposits, a large % coming from SF small businesses, nonprofits &amp; tech startups that are locked up due to the collapse.

There are big ramifications if the Fed &amp; US Treasury don’t take fast action:🧵",https://twitter.com/Scott_Wiener/status/1634368294047338496,108,197,736,63,False,2023-03-11,-1.0
1634535091547324416,"Here's an UPDATE on the Silicon Valley Bank Collapse:

- $175 billion of customer deposits are now under the control of the FDIC.
- The contagion has impacted the USDC stable coin price, as USDC kept $3.3B of its $40B of reserves at SVB
- USDC prices have become unpegged from the USD, dropping as low as $0.88 at one point.
- This is the second largest bank collapse in US history, based on assets
- The FDIC has created a new bank, the National Bank of Santa Clara, which will now hold all the assets of SVB. 
- As of the end of 2022, 97.3% of deposits at SVB were NOT FDIC Insured
- The primary losers in all of this will be tech companies and startups as well as venture capital firms.
- Despite people like Tucker Carlson claiming SVB failed because of ""wokeness"", SVP actually failed because they over-invested in US Treasury bonds.  When the FED raised rates, these investments dropped in value.  When people started to pull their money suddenly, they couldn't handle the bank-run.",https://twitter.com/krassenstein/status/1634535091547324416,657,416,3094,66,False,2023-03-11,-1.0
1634574410039590913,"In the past 72 hours the second-biggest bank collapse in U.S. history has occurred. 
Silicon Valley Bank was the latest bank to fall. The trouble came Wednesday night 
when the company surprised the public with news that it needed to raise $2.25 billion to stay afloat.",https://twitter.com/EarnYourLeisure/status/1634574410039590913,74,4,215,7,False,2023-03-11,-1.0
1634616110380388353,"@POTUS Biden, Silicon Valley Bank has collapsed, the largest bank since 2008.

Silicon Valley was the 16th largest bank in the US, holding $210 billion in assets.

Why haven’t you said anything about this?",https://twitter.com/unusual_whales/status/1634616110380388353,302,243,3686,19,True,2023-03-11,-1.0
1634562091821481985,"Silicon Valley Bank was a pillar of the Tech world for 40 years with $342 Billion in client assets.

Then it all came crashing in 36 hours. Now thousands of companies are on the edge.

Here's the complete story:
https://t.co/YBeKfANvid",https://twitter.com/GrahamStephan/status/1634562091821481985,62,14,280,6,False,2023-03-11,-1.0
1634705395951304710,"""Silicon Valley Bank on Friday paid out annual bonuses to eligible U.S. employees, just hours before the bank was seized by the U.S. government""

https://t.co/scfFP2bo4D",https://twitter.com/JuddLegum/status/1634705395951304710,194,32,448,37,False,2023-03-11,-1.0
1634555735534174208,"Breaking NEWS! Silicon Valley Bank’s demise began with a downgrade threat. In the middle of last week, Moody’s told SVB it was going to downgrade the bank’s credit. Some smart money got hold of news. Front ran the rest of customers and caused a bank run according to article.",https://twitter.com/iamtomnash/status/1634555735534174208,29,25,328,6,False,2023-03-11,-1.0
1634437670893154304,"They keep raising doubts on Indian Banks &amp; ratings of companies.

The reality -

one of highest rated banks in USA- the Silicon Valley Bank 🏦 has collapsed.",https://twitter.com/ishkarnBHANDARI/status/1634437670893154304,162,33,761,1,False,2023-03-11,-0.5
1634532371742748676,"This is truly unusual.

The CEO of Silicon Valley Bank was on the board of directors of the Federal Reserve Bank of San Francisco.

The bank has now collapsed.",https://twitter.com/unusual_whales/status/1634532371742748676,1713,265,9091,158,False,2023-03-11,1.0
1634619726956580864,"Silicon Valley Bank isn't getting a Fed bail out.

The Fed is vaporizing misallocated capital that can't stomach positive real rates — a bank that services unprofitable tech companies falls under that umbrella.

In a way, this specific bank failure is what the Fed's trying to do.",https://twitter.com/JoeConsorti/status/1634619726956580864,24,31,181,6,False,2023-03-11,-1.0
1634581541262163968,It was the 16th biggest bank in the US with over $200 billion in assets - and it collapsed in less than 2 days. Its failure will likely affect you even if you’ve never heard of Silicon Valley Bank. https://t.co/YYG6rEtLKr,https://twitter.com/AndrewYang/status/1634581541262163968,72,201,486,28,False,2023-03-11,-1.0
1634442307834642432,"“Silicon Valley Bank is officially bankrupt. It is the biggest bankruptcy in the US since the collapse of Lehman Bros in 2008, setting off a chain reaction of devastating events. The collapse of SVB followed almost simultaneously with bankruptcy of Silvergate Capital.” — Spydell",https://twitter.com/apocalypseos/status/1634442307834642432,115,7,375,12,False,2023-03-11,-1.0
1634428232442474497,"We have no assets with Silicon Valley Bank. Our only exposure is a small lending facility (i.e. the ability to borrow money) under which we have borrowed less than $40m, which is unaffected by the FDIC’s receivership of Silicon Valley Bank. (3/7)",https://twitter.com/SoFi/status/1634428232442474497,6,2,180,2,True,2023-03-11,0.0
1634367945173344256,"Numerous companies had Silicon Valleu Bank exposure. BlockFi has $227 million in Silicon Valley Bank, for example.

Read more: https://t.co/xNNfaNCbfx",https://twitter.com/unusual_whales/status/1634367945173344256,32,7,186,6,True,2023-03-11,-1.0
1634379256774918145,"Nearly half of all US venture capital-backed startups were involved with Silicon Valley Bank, per Bloomberg.

Read more: https://t.co/RLMPIWNt6g",https://twitter.com/unusual_whales/status/1634379256774918145,55,14,226,8,True,2023-03-11,-1.0
1634413804972015622,"Notably, nearly half of all US venture capital-backed startups were involved with Silicon Valley Bank, per Bloomberg.

Read more: https://t.co/jlJGg0V5pV",https://twitter.com/unusual_whales/status/1634413804972015622,55,12,395,4,True,2023-03-11,-0.5
1634568624517021698,"Silicon Valley Bank on Friday became the biggest American bank to fail since the collapse of Washington Mutual in 2008, at the height of the global financial crisis. It's the second-largest bank failure in U.S. history. https://t.co/kNI2V5uXom",https://twitter.com/nytimes/status/1634568624517021698,309,82,568,42,False,2023-03-11,-1.0
1634353606492127232,"🚨 BREAKING 🚨

SILICON VALLEY BANK HAD NEGATIVE CASH BALANCE OF ABOUT - $958 MILLION DOLLARS AS OF YESTERDAY $SVIB",https://twitter.com/gurgavin/status/1634353606492127232,205,46,1607,31,False,2023-03-11,-1.0
1634420418835779584,"Meanwhile, Silicon Valley Bank has collapsed, the largest bank since 2008.Silicon Valley was the 16th largest bank in the US, holding $210 billion in assets.

Read more: https://t.co/X2EtLcwOW9",https://twitter.com/unusual_whales/status/1634420418835779584,63,10,280,7,True,2023-03-11,-1.0
1634456648923197444,"Roku said it held approximately $487 million of its $1.9 billion in cash at Silicon Valley Bank, which collapsed Friday and was taken over by the Federal Deposit Insurance Corporation https://t.co/Ir3xcCHSAo",https://twitter.com/CNN/status/1634456648923197444,101,76,379,23,False,2023-03-11,-1.0
1634559182602129408,"Thread:

LATEST ON SVB BANKRUPTCY!!

Deja Vu moments of Dec 2007 “Great Economic Recession"" start!!
THAT time triggered by Bankruptcy of Lehman Brothers, THIS time by Bankruptcy of Silicon Valley Bank!!

THE CASCADING EFFECT STARTS!!

Bank of England is seeking Court Order to place Silicon Valley Bank- UK Ltd into Insolvency Proceedings

SVB's British arm had sought 1.8 Billion Pounds of Liquidity from BoE via its discount window facility, which offers emergency funding to banks “IF"" they have adequate collateral. In return...got Insolvency Proceedings initiated.

Under Insolvency Proceedings for banks in UK, some depositors are eligible for up to 85000 pounds of compensation for lost deposits & 170000 Pounds for Joint Accounts.
Rest in hands of Jesus Christ.

NOTE: In Bharat...Modi Govt has increased Insurance of Deposits to ₹5 Lakhs for which he was Criticised by ECONOMISTS & Liberals.

Anyways...

The rout in SVB's stock, which began on Thursday, has spilled over into other U.S. & European banks. U.S. banks have lost over $100 Billion in stock market value & European banks have shed another $50 billion in value in past two days.

Mind you....These Banks are not #Adani to bounce back in 1 month.

Meantime, Hindenburg Research & George Soros are missing & hiding their faces behind Liberal Curtains.

बाकी सब ठीक ठाक है।",https://twitter.com/MumbaichaDon/status/1634559182602129408,1367,177,4799,35,False,2023-03-11,-1.0
1634412307122978817,"Days after being ‘proud to be on Forbes best banks list’, Silicon Valley Bank shuts down
 https://t.co/asLdYPfeyh",https://twitter.com/OpIndia_com/status/1634412307122978817,85,13,228,5,False,2023-03-11,-1.0
1634588084065935365,"“.. the bank’s president personally pressed Congress to reduce scrutiny of his financial institution, citing the ‘low risk profile of our activities and business model,’ .. 

“Three years later, lawmakers obliged.”

$SIVB ⁦@guardian⁩  https://t.co/ijyxwHjfXk",https://twitter.com/carlquintanilla/status/1634588084065935365,94,41,316,7,False,2023-03-11,-1.0
1634403807663669250,"Young companies raced to get their money out of Silicon Valley Bank, which was central to the start-up industry. Some said they could not make payroll. https://t.co/XgWd0rcRoU",https://twitter.com/nytimes/status/1634403807663669250,145,52,379,16,False,2023-03-11,-0.5
1634387191089762304,"Silicon Valley Bank is 16th-largest bank in US

It failed after depositors hurried to withdraw money this week amid anxiety over bank's health

Silicon Valley Bank collapse marks 2nd biggest bank failure in US history

But US medias are more worried about Adani &amp; Indian banks😂",https://twitter.com/mvmeet/status/1634387191089762304,448,37,1380,12,False,2023-03-11,-1.0
1634345419911118848,"Silicon Valley Bank was an “integral” part of the climate-tech world, @GkraEnergy told me; it provided billions in financing to support solar, hydrogen, and energy storage projects https://t.co/L5Trfz1awh",https://twitter.com/robinsonmeyer/status/1634345419911118848,90,20,254,33,False,2023-03-11,1.0
1634347701876695040,"The biggest reason Silicon Valley Bank collapsed is they invested their customer deposits in treasury bonds, which are very sensitive to interest rates, which have been hiked up massively over the last year due to inflation. Bideninflation=the largest bank collapse since 2008.",https://twitter.com/greg_price11/status/1634347701876695040,1510,313,7558,88,False,2023-03-11,-1.0
1634645282993606656,"I’m too young to say that it feels like 2008 again because I was in 2nd grade but can someone who was an actual sentient human back then confirm that this is what the beginning of a recession feels like? The Silicon Valley Bank just folded, largest since Washington Mutual",https://twitter.com/rondeaulivia/status/1634645282993606656,6,146,304,7,False,2023-03-11,-1.0
1635001623704395780,"SVB's fate may seem to matters only to Silicon Valley. But as Nobel-winning economist Milton Friedman explains, the collapse of the banking system during the Depression began under similar circumstances. 

In 1930, a run occurred on the Bank of United States, a large regional bank, which catered to a community with many startups. The decision by Wall Street not to guarantee depositors set in motion a cascade of bank runs—and bank failures—that exceeded what anyone had imagined.",https://twitter.com/bfcarlson/status/1635001623704395780,78,20,337,7,False,2023-03-12,-0.5
1635035797283016704,"You have to be a special type of idiot to believe that if we don't bailout Silicon Valley Bank and its cohorts - the banking system will collapse. 
You're an idiot https://t.co/u4OLDoASyK",https://twitter.com/adamscrabble/status/1635035797283016704,30,9,210,3,False,2023-03-12,-1.0
1635051838818111488,"The Fed just made a systemic risk exception to backstop Silicon Valley Bank.

In other words: the insolvency of SVB would pose systemic risk to the financial system.

Ask yourself — if a $200 billion failure can take down the banking system, just how fragile are the larger banks? https://t.co/zAus0vlwLh",https://twitter.com/JoeConsorti/status/1635051838818111488,34,7,199,1,False,2023-03-12,-1.0
1635040654098329600,"STARTING NOW — CNBC Special Report: America's Banking Crisis. @SullyCNBC &amp; @jimcramer take a deep dive into the fall of Silicon Valley Bank. 

How will its downfall ripple through the banking system &amp; the markets? And what might happen next?  We're live on CNBC. https://t.co/repgv4jUEd",https://twitter.com/CNBC/status/1635040654098329600,62,249,221,42,False,2023-03-12,0.5
1635017941820522497,"Don’t miss the CNBC Special Report: America's Banking Crisis. @SullyCNBC &amp; @jimcramer take a deep dive into the fall of Silicon Valley Bank. 

How will its downfall ripple through the banking system &amp; the markets? And what might happen next?  We're live tonight at 7pm ET on CNBC. https://t.co/CuaWcSL7WO",https://twitter.com/CNBC/status/1635017941820522497,60,261,190,63,False,2023-03-12,0.5
1634910031941603329,"Let's do our usual Twitter thing with the Silicon Valley Bank story. You can call it a ""bailout"" and I'll call it ""stabilizing the banking system"" and then we can both pretend we are having the same conversation while the world burns.

It will be fun! You start. https://t.co/JUVEi8vDCg",https://twitter.com/ScottAdamsSays/status/1634910031941603329,251,602,2587,25,False,2023-03-12,0.5
1634981356353777665,"In 2018, Silicon Valley Bank lobbied to shift reporting rules to exempt itself and similarly sized banks from systemic risk tests. On the day of the vote, I talked to lawmakers and they laughed off the idea of bank influence, claiming the bill only benefited ""community banks."" https://t.co/kxBZ7kJHgq",https://twitter.com/lhfang/status/1634981356353777665,553,30,2177,33,False,2023-03-12,-1.0
1634927008676458496,"“America’s economy relies on a safe and sound banking system,” Treasury @SecYellen tells @margbrennan when asked about the collapse of Silicon Valley Bank, adding that she has been working with ""banking regulators to design appropriate policies to address this situation."" https://t.co/tMdn8bJcLB",https://twitter.com/FaceTheNation/status/1634927008676458496,20,37,56,4,False,2023-03-12,0.5
1634898563649146880,"Silicon Valley Bank 🇺🇸 was the largest and fastest bank collapse since 2008 in the global banking system, and the bank itself is the second-largest banking bankruptcy in U.S. history. https://t.co/7eWFPKBjD5",https://twitter.com/officejjsmart/status/1634898563649146880,18,3,36,0,False,2023-03-12,-1.0
1634756184744906752,"Below is a good summary (yes, it's 5 pages I'm sorry) of the claim.
Claim is:
One failed bank in Silicon Valley creates contagion ripping through the world's banking system doing irreparable harm to world and US economy.
If* US gov won't pay up right now. https://t.co/CjbjZoaMfc",https://twitter.com/DFire45/status/1634756184744906752,0,3,4,1,False,2023-03-12,-1.0
1635067486063443968,"We will still hold tomorrow's town hall on the Silicon Valley Bank fallout. We will discuss the strength of Utah's banking system/economy and how to prevent something like this from happening again. 

Our featured speakers are @SpencerJCox, @SenatorRomney, @SenMikeLee, @ZionsBank CEO Scott Anderson, @BradWilsonGOP, and @JStuartAdams. Join us here: https://t.co/H399bdjVfh",https://twitter.com/siliconslopes/status/1635067486063443968,5,11,42,0,False,2023-03-12,0.5
1634748727310139394,Long Lines are forming at Regional Banks across California including First Republic Bank due to fears that a “Bank Run” could be sparked by the Collapse of Silicon Valley Bank yesterday. https://t.co/wvfSGPoZEo,https://twitter.com/sentdefender/status/1634748727310139394,275,76,943,81,False,2023-03-12,-0.5
1635017810173886465,"Deep Dive:
US Banking System Destabilized After Unprecedented Rate Hike Cycle - 
The failure of Silicon Valley Bank is exposing systematic vulnerabilities that will likely force the FED to pivot.
https://t.co/KBiKziolit https://t.co/TO7tBSJstE",https://twitter.com/value_invest12/status/1635017810173886465,21,4,83,7,False,2023-03-12,-1.0
